0.010000;-129.231676
0.210000;-0.165845
0.410000;0.151581
0.610000;0.272862
0.810000;0.445294
1.010000;0.640937
1.210000;0.842118
1.410000;1.041605
1.610000;1.237059
1.810000;1.428231
2.010000;1.615710
2.210000;1.800356
2.410000;1.983065
2.610000;2.164661
2.810000;2.345867
3.010000;2.527309
3.210000;2.709486
3.410000;2.892835
3.610000;3.077684
3.810000;3.264329
4.010000;3.452970
4.210000;3.643803
4.410000;3.836941
4.610000;4.032494
4.810000;4.230561
